Screen Name;Is_Bot ( 1 for Bot / 0 for Human)
@soutalommaa;0
@abdelrahman55_t;1
@TIGER75333;0
@m7md_mostafa45;1
@OomrrrAahmedd;1
@aymankaroubgtlg;1
@elmosaytee33;1
@fayezarkanivtrz;1
@safwanshamrepat;1
@amershahriesepn;1
@haista_turkey;0
@mohamedd101_har;1
@alianmeshethyop;1
@sharqawi_al;1
@IncaEdp;1
@abdelsmelzgher7;1
@noretabiaxndnbh;1
@talalmesferfhgs;1
@abdelwahedmjxyo;1
@wnsni_8;0
@moaazeteqdpdaox;1
@zaherfareaisiq;1
@sheikhrouhani_;0
@mustafa_sufi;0
@alaola_nuws;0
@shoaibmeharnsay;1
@hamadelewikftd;1
@saudi_justice;0
@raadsafecuii;1
@makbolhashebctf;1
@faisalyield;1
@amgadmoflehewzb;1
@hebandall45;1
@3uobaid277;1
@khalafalgomegiv;1
@chicken_farms;0
@Foreverhealth15;1
@bbccnn77;0
@m7any;1
@makaraen_saad;1
@halabyoufanystf;1
@hamdanzeferlxjq;1
@gazibensaleghwp;1
@3aliKhalifah;1
@ayedsabayaejn;1
@mohibharonpknb;1
@sahraachannel;1
@Dash_journal;0
@essam887bakaar;1
@mohammedshapjby;1
@suleimanbinjam2;1
@salim999_ebrahi;1
@sa3awad_rashed;1
@ASHalameri;0
@elewibederikik;1
@saelgeadyakeaeg;1
@easaferehccys;1
@mohamedmeshzkwo;1
@walidgasemcuxen;1
@hammodabdlrkuew;1
@AlbuainainA;1
@bledikadra;1
@mohannadmezvydi;1
@romehhadramuvbw;1
@elmazed;1
@4knHqeZmKNWLaWb;0
@elkababki_abdal;1
@hadihailyhrxf;1
@noamanatraghrgx;1
@a7walSaudi;0
@baselAlbab10;0
@hammodfaflycztc;1
@yehiahaidanchtj;1
@gawahare_taher;1
@HamadIfawzan;1
@eajuiealh;1
@DesignerTurki;0
@hashemalhofzkao;1
@sala777albalawi;1
@ReqabaNews;1
@abdelsalamnjouh;1
@aleqtisadiah;1
@saefreljuhani;1
@kasedbenatexgbe;1
@mazenmannadzpq;1
@yasinhamishvkad;1
@DOTArabic;1
@abdlerahmancazx;1
@faridbenesaejoz;1
@Saudi01101;0
@AlmeanMuosa;1
@salahhalhamkclb;1
@betalkemeryhekm;1
@Snnkwt;1
@alaa_saad64;1
@metaebdakhelhwu;1
@khaliddib1;1
@aliasirialias13;1
@ragehmesferjsdc;1
@3ysha_elbalwii3;1
@ajelBnghaziy;1
@Tamartodradze;1
@Saleh_05000;0
@AlahednewsEn;0
@alialsareaegtq;1
@3ebedEl3aseef;1
@abdelrazzakajxw;1
@sawylaam33;1
@hasenalhazamae1;1
@gazighefalibsxv;1
@MoaaazzzHasann;1
@ZDabaa;1
@zkteco_sa;0
@alwalidmesehmmi;1
@qassim_fares;1
@AliOahmadie;1
@forensearabia;1
@LantanaaShop;1
@design__N__;0
@safwanbenazqgha;1
@hamad60612;1
@moabergawhaxfxy;1
@nafeasahliytnl;1
@SlmanSuper;1
@ssanadawfi;1
@hammoudahmari2;1
@okailhadidzbwiy;1
@redamotaweabskg;1
@drwaheepsaad;0
@salehgawharhmcr;1
@zenbensoudqbpzw;1
@PsychQatar;1
@fesalesseri5;1
@ateyyaasemisqlu;1
@makboldakherrcg;1
@mmdoh6070;1
@5505Mlk;0
@omarrowaishgwzj;1
@alianrabiahfvqo;1
@sotofmetewifjbh;1
@bader445_babdar;1
@omaralshowegjnz;1
@aymankhlefylpzi;1
@almoabar;1
@wldsalmaan770;0
@JawalAlsharqya;0
@Adoly213;1
@hessa_el3mrii56;1
@malake010;0
@osamaarhan;1
@melbriki;1
@nabilarganimxsk;1
@TDowidar;1
@shallahotaibi;1
@up02me;1
@shahermeharubuz;1
@Hd54F2suoz37QWY;1
@xNCysp6IRldKTES;0
@saalee7_alka77a;1
@kasieamjezei;1
@hamoor67;1
@ala5baar;1
@adhany99_hany;1
@zenkhayyatawjhs;1
@badeazahranperb;1
@mellowedrashid4;1
@esyo12;1
@azabalamifpxi;1
@medanikarouxatr;1
@azzambahrienfdh;1
@hager_ellfaii34;1
@bekhitharazzlbc;1
@alhwaimel86;0
@Wael4ibrahiem;1
@elsuobai3_32;1
@aidgarahbgpqojy;1
@eissaalharbi2;1
@mahammedagaufju;1
@A_Binmatrok;1
@FeKmanksa;0
@moaazwakedksim;1
@asizahrawivifh;1
@hosamremalimdaw;1
@ramihamishatvdf;1
@toradbenladdeai;1
@zaidzaianivftr;1
@mobarakremamfbi;1
@yaabdalmhhsenn2;1
@alharasee_uu;1
@hnjrani;0
@zahirkhozma1;1
@douidmrabdulazi;1
@mag7ad;1
@asikoraniuzxenw;1
@khalilbadwiqfmk;1
@rage7_elgwesm;1
@alaklaniy;1
@moh_alaabsi;1
@samisailmsaad;1
@sororgaafaryvay;1
@samimehalheivyt;1
@alshayaban34523;1
@ayedjabri2;1
@ahmedegeliwyqw;1
@Sharqia_online;0
@krpog_;1
@slemanalesicbcs;1
@mekrenhuseinurp;1
@maram_elghamdi4;1
@radaa8555;1
@nuotn;0
@saadabogarrekef;1
@taghred_elmoter;1
@mohammedafflezz;1
@solimanaarutfpi;1
@mansourdakhzyjr;1
@abdelkader_elqr;1
@aio_hfc;1
@abdelazizshbqra;1
@hasanafande;1
@AlmieanYahya;1
@MoharebYa;1
@sana_elbtosh46;1
@osmaenosuia;1
@sefeddeinroawda;1
@AdeerKSA;1
@khamismehedemeb;1
@fahdromijpnoyvl;1
@khalid_alrajhi;0
@HvTekjNSohCYbhz;0
@bassem_otibi;0
@3lian_elsaqian;1
@aBDULRAHMANALI9;0
@shj10001;0
@AlshammariHtaab;1
@ElsalabyMotleq;1
@RawdaNews;0
@maramxvx;0
@taherbenghalxty;1
@ialsheddi;0
@Sale7Elfaseli;1
@talalafshrqrs;1
@moziy2023;1
@mohammedmel5;1
@eltwigri;1
@yoneshashbovegl;1
@rayankhattakkku;1
@hammodmeqadyznd;1
@khedrzaydaafkic;1
@ffdd432;1
@ahmedhaidanzxcr;1
@mosliemalhadhod;1
@s3od_el3tebi877;1
@Alnughaymishi;0
@AlaaBarae;1
@ga7eesh;1
@7mzahSalem;1
@faisalhamodtljt;1
@aidbengobrahimd;1
@mansourshoeyout;1
@LalaAli78582600;0
@mortadaahedaisp;1
@elshaharee33;1
@yemen77101;1
@abobakrfetikvhu;1
@kasedalseheeqcc;1
@sherifkalbashaa;1
@talhanataifapsn;1
@omeritti;0
@alnewskw;0
@ZzezoooHhkmmm;1
@BFartoun;0
@halal99991;0
@Kuwait_Today;0
@raedbakarexdqht;1
@m7md_taha667;1
@sallamfareasmht;1
@ateyyamebtimxvd;1
@Dr_Utaybi;1
@oudahabosaimlna;1
@faisalberghfzme;1
@bnyahayay_ali;1
@awad_elshamri35;1
@zenbakarthskwty;1
@miratounsi;0
@Ja1ob1;1
@mugtama;0
@barakatomasmqhi;1
@shatha_1;0
@abdelwahedzbtox;1
@okailyamanicurb;1
@kh_alrihan;0
@al3areeg444;1
@mohsenhyama2015;1
@aabdullahaloma1;1
@mortadazaheviku;1
@alianrahman;1
@mahmodsoraifyft;1
@AlrabieaShakier;1
@saeedal28764;1
@redaabdrabblfvo;1
@nazirbinhabib;1
@saidbenradcmdi;1
@nbd_sharqia;0
@shaddadsarekwfy;1
@AnoudBasha;0
@faisalmeghevnet;1
@defallahrafequk;1
@coolmohammedal1;1
@abdooraishylgqn;1
@AlsaeedAdil;1
@bshayer_mutairy;1
@ALkhaleeg;0
@farrasgefalngfw;1
@mahmodhazazrcee;1
@barakatgabenewg;1
@alidoklalidokl1;1
@abdelgabbarjody;1
@asemneamicovx;1
@33azeiii41_kase;1
@alimonthly5;1
@rasdabdelrhman1;1
@mohassaen_rdeea;1
@yazidabdeladnfc;1
@salmanqahtani3;1
@bayansoharyshez;1
@ababdullahalam1;1
@h5114625;0
@shoaibmenakpkdk;1
@fayezkahtanclkf;1
@SlimanElwakel;1
@al8nas_ksa;0
@naga7ellegan87;1
@metrefwaseltgwt;1
@Malwahbi9;0
@asemkhodarymxiw;1
@mhmddd_zezooo;1
@haeamedehuia;1
@kalied_alka7tan;1
@briekan2013;1
@radimoflehtmwet;1
@soussi1231;0
@ahmadalesirpfoj;1
@mohamadmobrkey;1
@TurkiShalhoub;0
@zoozalnumani;0
@Sa3dZezoo;1
@abdelwahabbckcd;1
@soudalahmadpgmf;1
@ebadahgobaiadnd;1
@abdelgawwadqehj;1
@298Hamad;0
@saudjameed2015;1
@HobyanN;0
@abdelrehemskckz;1
@ekabbenhaizpqcf;1
@hereen2;0
@abedalla_elfaae;1
@dahombadwiedcrk;1
@rooro893;1
@asma2_elshahran;1
@abdelgawwadhvzu;1
@abobakrbaqapfvh;1
@khalifahowimuug;1
@algamadee43;1
@hasinezeqiiuta;1
@l1muug7;0
@abdelmohsenswfy;1
@el3rgan;1
@salehxvxxv;0
@magiaresotaibi;1
@alihawks2;1
@mane3_el3agamy;1
@ghanemabdeliqin;1
@osamahgawhaecrs;1
@naseeer4544;1
@moaberkeddayoqn;1
@meshaelmoattajp;1
@mohamedkhadyzwo;1
@ksayfbh;0
@Emadahm66735565;0
@al_ruwad;1
@ebadebakaricljx;1
@fouadshoeycpuc;1
@E_alMAjheD;1
@gaberaffarerhrw;1
@harba_w;1
@salahbazffevxca;1
@Mntad_ar;1
@badrsederijgcl;1
@zafareaahmede;1
@bn33aliie_7asaa;1
@abdelrazzakwqen;1
@algohanaiie7_sa;1
@alybenianpgqzmr;1
@fathllael3mera4;1
@shawyakaan_sale;1
@mega_fares;1
@mosafa_suleman9;1
@tawfikanzibkch;1
@abdallahgarcily;1
@yasseen__11;1
@fahd_el3glan77;1
@ragaagemaligoxe;1
@Avrxfdjn9qk85VY;0
@abdelazizhantip;1
@moqbelbn_elmote;1
@nazemkenaeywhcv;1
@Naif_hakamii;1
@kamelnahartpghr;1
@hamedkoranizivy;1
@lvip0;1
@fahdsaeiayuh;1
@ghanemzaydzpsls;1
@a_albrahim;1
@nabilsalehlmsd;1
@SignalsToro;0
@adelhedadyzbymp;1
@hattan_alsubhi;0
@saaedeikiea;1
@abdulmohsensal5;1
@Afaqhr_sa;0
@kolebmateriutea;1
@hamidantemeutyd;1
@ayedabasypoow;1
@SabrEltali7y;1
@m7md_gada45;1
@moaazawamyjuvfh;1
@rasheadelire;1
@thekuwaitguide;1
@radwanabdelumpi;1
@tahani_elaklbi4;1
@moslemrathidwxz;1
@awwadshamrildhz;1
@moazesawiiptv;1
@hamedelghamdi34;1
@nada61861852;1
@mosaabdallakmwm;1
@marazawak_naif;1
@magedhagourjxhb;1
@mozkernashicbjz;1
@m7md_el3edd65;1
@abdelkarimkmdse;1
@sared343;0
